53164
53164
50000
50 16 25
2.000  12.000 0.200 
0.900  4.100  0.200 
0.000  1.000  0.040 
384 221 279 255 282 251 236 243 204 273 331 276 266 269 205 223 218 210 202 161 123 99 52 49 16 
183 391 450 476 561 673 596 689 593 730 708 677 652 644 613 598 540 477 413 415 302 322 201 111 46 
98 310 539 582 667 704 729 771 847 859 846 873 879 756 711 735 709 677 607 469 364 425 228 152 53 
102 299 461 678 709 687 829 955 961 1037 1086 1125 1069 1056 887 943 844 799 685 610 480 394 302 181 59 
107 293 527 646 767 915 986 1123 1273 1190 1224 1257 1201 1215 1085 1104 1002 896 825 689 627 467 336 205 65 
97 278 516 698 912 1009 1062 1290 1380 1404 1304 1442 1343 1314 1346 1305 1175 1102 977 836 702 580 402 222 92 
144 417 648 831 1087 1167 1288 1446 1449 1631 1815 1741 1654 1558 1551 1555 1382 1229 1123 893 859 713 472 299 102 
149 431 662 905 1173 1350 1517 1543 1774 1884 1936 1968 1936 1739 1778 1682 1530 1573 1392 1117 923 782 500 313 136 
149 489 726 1027 1236 1430 1666 1799 1934 2116 2123 2074 2102 2076 2152 1974 1929 1660 1490 1303 1068 914 597 342 119 
182 480 848 1113 1314 1652 1901 1967 2188 2288 2321 2479 2414 2168 2302 2340 2172 1892 1717 1462 1202 979 700 373 129 
181 560 949 1216 1525 1863 2032 2365 2413 2524 2622 2628 2623 2600 2586 2391 2288 2150 1930 1646 1407 1111 831 473 176 
197 605 1075 1326 1681 2171 2418 2618 2687 2684 2806 2917 2962 2859 2738 2675 2579 2382 2118 1866 1585 1312 895 551 229 
226 632 1089 1462 1912 2137 2622 2734 2954 3119 3387 3414 3373 3205 3177 3061 3002 2658 2356 2028 1633 1436 963 589 223 
229 654 1253 1593 2075 2447 2770 2965 3208 3377 3625 3460 3587 3453 3422 3332 3088 2961 2489 2307 1916 1566 1105 641 223 
233 805 1299 1787 2255 2749 2949 3320 3498 3562 3839 4057 3939 3874 3980 3517 3282 3197 2880 2620 2085 1588 1229 710 257 
305 824 1463 1934 2447 2797 3469 3737 3926 4113 4270 4391 4456 4441 4263 4010 3735 3592 3356 2795 2335 1804 1331 815 239 
451 316 313 376 349 354 349 373 332 330 403 338 354 360 332 353 305 288 256 203 220 160 94 78 28 
251 562 643 739 809 886 801 833 872 933 884 947 974 929 927 856 811 695 658 552 446 374 252 159 55 
206 502 696 873 904 1027 891 1085 1096 1065 1159 1195 1239 1187 1024 999 962 881 769 664 603 488 324 207 68 
198 491 749 907 1016 1050 1273 1376 1337 1365 1354 1428 1476 1374 1340 1324 1230 1158 981 808 694 579 433 251 63 
155 468 684 914 1171 1324 1448 1567 1649 1648 1592 1807 1777 1575 1552 1391 1425 1167 1155 1002 874 672 479 281 116 
206 476 799 1049 1275 1420 1611 1718 1975 1993 1989 1997 1957 1979 1868 1804 1694 1635 1393 1132 1024 793 570 353 109 
186 508 878 1063 1458 1695 1808 1914 2259 2186 2300 2279 2343 2403 2240 2195 2005 1842 1662 1329 1200 938 643 430 123 
206 613 980 1259 1570 1782 1962 2222 2468 2580 2775 2729 2769 2816 2436 2467 2293 2012 1788 1697 1377 974 714 427 159 
194 634 1062 1398 1719 2114 2356 2703 2930 3012 2969 3107 3007 3185 2857 2766 2583 2343 2128 1786 1516 1204 835 502 186 
239 692 1235 1543 2081 2422 2789 2810 3238 3230 3456 3420 3349 3274 3066 3085 2939 2798 2342 2065 1711 1286 1111 622 159 
282 757 1313 1640 2215 2519 2906 3270 3490 3684 3734 3740 3779 3582 3676 3493 3349 2980 2799 2460 2033 1639 1178 752 246 
267 857 1399 2001 2418 2764 3285 3516 3726 3888 4093 4203 4424 4087 4118 3870 3735 3267 2974 2590 2213 1632 1339 766 267 
312 841 1459 2112 2669 3246 3620 3889 4219 4471 4690 4749 4778 4700 4518 4428 4200 3622 3256 2869 2527 1926 1451 801 279 
331 1013 1652 2226 2801 3391 4036 4408 4583 4856 5186 5341 5381 5075 5078 4754 4428 4109 3897 2985 2743 2049 1510 959 282 
311 1218 1768 2614 3402 3745 4435 4746 5158 5453 5603 5731 5803 5759 5744 5444 4906 4454 4244 3547 3015 2265 1750 990 312 
448 1306 2080 2824 3349 3885 4806 5064 5625 5981 6221 6230 6189 6165 5940 5610 5535 4884 4381 3910 3278 2606 1952 1243 374 
653 411 459 461 463 509 533 435 506 539 540 503 523 498 540 453 438 391 324 316 270 213 164 73 32 
347 850 862 981 1095 1133 1135 1155 1285 1324 1256 1256 1280 1371 1298 1139 1076 993 902 810 608 519 354 229 49 
249 617 891 1175 1192 1255 1359 1514 1548 1597 1664 1646 1583 1592 1631 1401 1470 1331 1115 968 822 681 440 248 87 
182 602 844 1048 1336 1628 1699 1787 1851 1807 1823 1993 1879 1840 1823 1693 1699 1483 1305 1131 958 767 542 342 108 
194 626 949 1236 1576 1809 2032 2026 2248 2190 2375 2233 2238 2166 2282 2101 2058 1743 1673 1372 1224 920 672 434 132 
207 695 1093 1472 1825 2021 2308 2324 2414 2539 2695 2804 2708 2708 2708 2588 2453 2138 1762 1683 1321 1113 769 504 163 
