10683
10000
10000
50 16 25
2.000  12.000 0.200 
0.900  4.100  0.200 
0.000  1.000  0.040 
0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 2 0 1 0 
0 0 0 0 1 0 0 2 0 0 0 1 3 2 2 1 1 1 0 0 3 0 0 0 0 
0 0 1 0 0 0 4 1 0 0 1 3 1 2 0 3 1 0 5 1 0 2 0 0 1 
0 0 1 0 0 1 3 2 5 1 3 5 2 6 1 4 0 3 4 2 2 0 0 0 0 
0 0 2 1 0 3 0 3 3 1 4 1 9 4 5 4 2 2 2 4 2 0 0 2 0 
2 2 1 0 1 4 2 7 5 1 0 3 4 4 4 4 6 3 1 1 3 1 0 3 0 
0 0 2 3 5 4 6 6 7 4 4 5 4 4 4 2 2 4 1 2 3 1 1 0 0 
1 1 1 2 4 2 2 4 8 5 8 4 4 4 8 3 1 5 3 6 5 2 1 0 0 
0 0 2 4 5 8 5 5 2 4 6 8 4 5 6 7 4 4 6 5 1 1 2 0 0 
1 1 4 4 2 3 1 7 4 5 8 5 6 4 3 7 6 5 7 6 3 1 1 0 1 
1 2 0 3 1 7 4 7 6 3 6 2 5 3 9 4 3 7 7 4 4 2 1 3 0 
0 0 5 4 5 3 5 9 3 5 4 3 6 4 11 10 14 3 4 6 4 5 0 0 0 
0 0 3 9 7 6 6 3 12 5 8 8 9 13 11 14 7 8 5 7 6 6 3 2 0 
0 2 2 4 7 9 5 6 17 12 9 7 11 6 12 10 12 10 8 8 7 3 3 3 0 
1 1 0 3 8 12 9 18 10 6 11 8 9 13 13 8 13 7 7 10 12 7 3 0 0 
2 1 4 6 5 6 10 10 11 14 11 11 13 11 11 7 15 13 8 6 9 9 3 5 0 
0 0 0 0 0 0 3 0 0 0 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 
0 0 1 1 2 0 0 1 3 4 3 5 0 2 1 5 1 0 1 0 0 0 0 0 0 
0 0 0 1 1 2 1 4 4 5 2 4 3 0 1 4 5 2 4 1 0 0 0 0 1 
0 0 1 0 2 3 0 3 3 1 2 3 3 1 4 4 3 0 3 2 1 4 1 0 0 
0 1 0 1 1 4 2 4 3 6 3 4 4 5 4 0 4 2 2 5 0 2 3 2 0 
0 1 0 2 1 7 4 1 5 2 4 6 4 7 4 7 5 7 3 4 4 1 2 1 0 
